id,shares
36728,20000
36729,20000
36730,20000
36731,20000
36732,20000
36733,20000
36734,20000
36735,20000
36736,20000
36737,20000
36738,20000
36739,20000
36740,20000
36741,20000
36742,20000
36743,20000
36744,20000
36745,20000
36746,20000
36747,20000
36748,20000
36749,20000
36750,20000
36751,20000
36752,20000
36753,20000
36754,20000
36755,20000
36756,20000
36757,20000
36758,20000
36759,20000
36760,20000
36761,20000
36762,20000
36763,20000
36764,20000
36765,20000
36766,20000
36767,20000
36768,20000
36769,20000
36770,20000
36771,20000
36772,20000
36773,20000
36774,20000
36775,20000
36776,20000
36777,20000
36778,20000
36779,20000
36780,20000
36781,20000
36782,20000
36783,20000
36784,20000
36785,20000
36786,20000
36787,20000
36788,20000
36789,20000
36790,20000
36791,20000
36792,20000
36793,20000
36794,20000
36795,20000
36796,20000
36797,20000
36798,20000
36799,20000
36800,20000
36801,20000
36802,20000
36803,20000
36804,20000
36805,20000
36806,20000
36807,20000
36808,20000
36809,20000
36810,20000
36811,20000
36812,20000
36813,20000
36814,20000
36815,20000
36816,20000
36817,20000
36818,20000
36819,20000
36820,20000
36821,20000
36822,20000
36823,20000
36824,20000
36825,20000
36826,20000
36827,20000
36828,20000
36829,20000
36830,20000
36831,20000
36832,20000
36833,20000
36834,20000
36835,20000
36836,20000
36837,20000
36838,20000
36839,20000
36840,20000
36841,20000
36842,20000
36843,20000
36844,20000
36845,20000
36846,20000
36847,20000
36848,20000
36849,20000
36850,20000
36851,20000
36852,20000
36853,20000
36854,20000
36855,20000
36856,20000
36857,20000
36858,20000
36859,20000
36860,20000
36861,20000
36862,20000
36863,20000
36864,20000
36865,20000
36866,20000
36867,20000
36868,20000
36869,20000
36870,20000
36871,20000
36872,20000
36873,20000
36874,20000
36875,20000
36876,20000
36877,20000
36878,20000
36879,20000
36880,20000
36881,20000
36882,20000
36883,20000
36884,20000
36885,20000
36886,20000
36887,20000
36888,20000
36889,20000
36890,20000
36891,20000
36892,20000
36893,20000
36894,20000
36895,20000
36896,20000
36897,20000
36898,20000
36899,20000
36900,20000
36901,20000
36902,20000
36903,20000
36904,20000
36905,20000
36906,20000
36907,20000
36908,20000
36909,20000
36910,20000
36911,20000
36912,20000
36913,20000
36914,20000
36915,20000
36916,20000
36917,20000
36918,20000
36919,20000
36920,20000
36921,20000
36922,20000
36923,20000
36924,20000
36925,20000
36926,20000
36927,20000
36928,20000
36929,20000
36930,20000
36931,20000
36932,20000
36933,20000
36934,20000
36935,20000
36936,20000
36937,20000
36938,20000
36939,20000
36940,20000
36941,20000
36942,20000
36943,20000
36944,20000
36945,20000
36946,20000
36947,20000
36948,20000
36949,20000
36950,20000
36951,20000
36952,20000
36953,20000
36954,20000
36955,20000
36956,20000
36957,20000
36958,20000
36959,20000
36960,20000
36961,20000
36962,20000
36963,20000
36964,20000
36965,20000
36966,20000
36967,20000
36968,20000
36969,20000
36970,20000
36971,20000
36972,20000
36973,20000
36974,20000
36975,20000
36976,20000
36977,20000
36978,20000
36979,20000
36980,20000
36981,20000
36982,20000
36983,20000
36984,20000
36985,20000
36986,20000
36987,20000
36988,20000
36989,20000
36990,20000
36991,20000
36992,20000
36993,20000
36994,20000
36995,20000
36996,20000
36997,20000
36998,20000
36999,20000
37000,20000
37001,20000
37002,20000
37003,20000
37004,20000
37005,20000
37006,20000
37007,20000
37008,20000
37009,20000
37010,20000
37011,20000
37012,20000
37013,20000
37014,20000
37015,20000
37016,20000
37017,20000
37018,20000
37019,20000
37020,20000
37021,20000
37022,20000
37023,20000
37024,20000
37025,20000
37026,20000
37027,20000
37028,20000
37029,20000
37030,20000
37031,20000
37032,20000
37033,20000
37034,20000
37035,20000
37036,20000
37037,20000
37038,20000
37039,20000
37040,20000
37041,20000
37042,20000
37043,20000
37044,20000
37045,20000
37046,20000
37047,20000
37048,20000
37049,20000
37050,20000
37051,20000
37052,20000
37053,20000
37054,20000
37055,20000
37056,20000
37057,20000
37058,20000
37059,20000
37060,20000
37061,20000
37062,20000
37063,20000
37064,20000
37065,20000
37066,20000
37067,20000
37068,20000
37069,20000
37070,20000
37071,20000
37072,20000
37073,20000
37074,20000
37075,20000
37076,20000
37077,20000
37078,20000
37079,20000
37080,20000
37081,20000
37082,20000
37083,20000
37084,20000
37085,20000
37086,20000
37087,20000
37088,20000
37089,20000
37090,20000
37091,20000
37092,20000
37093,20000
37094,20000
37095,20000
37096,20000
37097,20000
37098,20000
37099,20000
37100,20000
37101,20000
37102,20000
37103,20000
37104,20000
37105,20000
37106,20000
37107,20000
37108,20000
37109,20000
37110,20000
37111,20000
37112,20000
37113,20000
37114,20000
37115,20000
37116,20000
37117,20000
37118,20000
37119,20000
37120,20000
37121,20000
37122,20000
37123,20000
37124,20000
37125,20000
37126,20000
37127,20000
37128,20000
37129,20000
37130,20000
37131,20000
37132,20000
37133,20000
37134,20000
37135,20000
37136,20000
37137,20000
37138,20000
37139,20000
37140,20000
37141,20000
37142,20000
37143,20000
37144,20000
37145,20000
37146,20000
37147,20000
37148,20000
37149,20000
37150,20000
37151,20000
37152,20000
37153,20000
37154,20000
37155,20000
37156,20000
37157,20000
37158,20000
37159,20000
37160,20000
37161,20000
37162,20000
37163,20000
37164,20000
37165,20000
37166,20000
37167,20000
37168,20000
37169,20000
37170,20000
37171,20000
37172,20000
37173,20000
37174,20000
37175,20000
37176,20000
37177,20000
37178,20000
37179,20000
37180,20000
37181,20000
37182,20000
37183,20000
37184,20000
37185,20000
37186,20000
37187,20000
37188,20000
37189,20000
37190,20000
37191,20000
37192,20000
37193,20000
37194,20000
37195,20000
37196,20000
37197,20000
37198,20000
37199,20000
37200,20000
37201,20000
37202,20000
37203,20000
37204,20000
37205,20000
37206,20000
37207,20000
37208,20000
37209,20000
37210,20000
37211,20000
37212,20000
37213,20000
37214,20000
37215,20000
37216,20000
37217,20000
37218,20000
37219,20000
37220,20000
37221,20000
37222,20000
37223,20000
37224,20000
37225,20000
37226,20000
37227,20000
37228,20000
37229,20000
37230,20000
37231,20000
37232,20000
37233,20000
37234,20000
37235,20000
37236,20000
37237,20000
37238,20000
37239,20000
37240,20000
37241,20000
37242,20000
37243,20000
37244,20000
37245,20000
37246,20000
37247,20000
37248,20000
37249,20000
37250,20000
37251,20000
37252,20000
37253,20000
37254,20000
37255,20000
37256,20000
37257,20000
37258,20000
37259,20000
37260,20000
37261,20000
37262,20000
37263,20000
37264,20000
37265,20000
37266,20000
37267,20000
37268,20000
37269,20000
37270,20000
37271,20000
37272,20000
37273,20000
37274,20000
37275,20000
37276,20000
37277,20000
37278,20000
37279,20000
37280,20000
37281,20000
37282,20000
37283,20000
37284,20000
37285,20000
37286,20000
37287,20000
37288,20000
37289,20000
37290,20000
37291,20000
37292,20000
37293,20000
37294,20000
37295,20000
37296,20000
37297,20000
37298,20000
37299,20000
37300,20000
37301,20000
37302,20000
37303,20000
37304,20000
37305,20000
37306,20000
37307,20000
37308,20000
37309,20000
37310,20000
37311,20000
37312,20000
37313,20000
37314,20000
37315,20000
37316,20000
37317,20000
37318,20000
37319,20000
37320,20000
37321,20000
37322,20000
37323,20000
37324,20000
37325,20000
37326,20000
37327,20000
37328,20000
37329,20000
37330,20000
37331,20000
37332,20000
37333,20000
37334,20000
37335,20000
37336,20000
37337,20000
37338,20000
37339,20000
37340,20000
37341,20000
37342,20000
37343,20000
37344,20000
37345,20000
37346,20000
37347,20000
37348,20000
37349,20000
37350,20000
37351,20000
37352,20000
37353,20000
37354,20000
37355,20000
37356,20000
37357,20000
37358,20000
37359,20000
37360,20000
37361,20000
37362,20000
37363,20000
37364,20000
37365,20000
37366,20000
37367,20000
37368,20000
37369,20000
37370,20000
37371,20000
37372,20000
37373,20000
37374,20000
37375,20000
37376,20000
37377,20000
37378,20000
37379,20000
37380,20000
37381,20000
37382,20000
37383,20000
37384,20000
37385,20000
37386,20000
37387,20000
37388,20000
37389,20000
37390,20000
37391,20000
37392,20000
37393,20000
37394,20000
37395,20000
37396,20000
37397,20000
37398,20000
37399,20000
37400,20000
37401,20000
37402,20000
37403,20000
37404,20000
37405,20000
37406,20000
37407,20000
37408,20000
37409,20000
37410,20000
37411,20000
37412,20000
37413,20000
37414,20000
37415,20000
37416,20000
37417,20000
37418,20000
37419,20000
37420,20000
37421,20000
37422,20000
37423,20000
37424,20000
37425,20000
37426,20000
37427,20000
37428,20000
37429,20000
37430,20000
37431,20000
37432,20000
37433,20000
37434,20000
37435,20000
37436,20000
37437,20000
37438,20000
37439,20000
37440,20000
37441,20000
37442,20000
37443,20000
37444,20000
37445,20000
37446,20000
37447,20000
37448,20000
37449,20000
37450,20000
37451,20000
37452,20000
37453,20000
37454,20000
37455,20000
37456,20000
37457,20000
37458,20000
37459,20000
37460,20000
37461,20000
37462,20000
37463,20000
37464,20000
37465,20000
37466,20000
37467,20000
37468,20000
37469,20000
37470,20000
37471,20000
37472,20000
37473,20000
37474,20000
37475,20000
37476,20000
37477,20000
37478,20000
37479,20000
37480,20000
37481,20000
37482,20000
37483,20000
37484,20000
37485,20000
37486,20000
37487,20000
37488,20000
37489,20000
37490,20000
37491,20000
37492,20000
37493,20000
37494,20000
37495,20000
37496,20000
37497,20000
37498,20000
37499,20000
37500,20000
37501,20000
37502,20000
37503,20000
37504,20000
37505,20000
37506,20000
37507,20000
37508,20000
37509,20000
37510,20000
37511,20000
37512,20000
37513,20000
37514,20000
37515,20000
37516,20000
37517,20000
37518,20000
37519,20000
37520,20000
37521,20000
37522,20000
37523,20000
37524,20000
37525,20000
37526,20000
37527,20000
37528,20000
37529,20000
37530,20000
37531,20000
37532,20000
37533,20000
37534,20000
37535,20000
37536,20000
37537,20000
37538,20000
37539,20000
37540,20000
37541,20000
37542,20000
37543,20000
37544,20000
37545,20000
37546,20000
37547,20000
37548,20000
37549,20000
37550,20000
37551,20000
37552,20000
37553,20000
37554,20000
37555,20000
37556,20000
37557,20000
37558,20000
37559,20000
37560,20000
37561,20000
37562,20000
37563,20000
37564,20000
37565,20000
37566,20000
37567,20000
37568,20000
37569,20000
37570,20000
37571,20000
37572,20000
37573,20000
37574,20000
37575,20000
37576,20000
37577,20000
37578,20000
37579,20000
37580,20000
37581,20000
37582,20000
37583,20000
37584,20000
37585,20000
37586,20000
37587,20000
37588,20000
37589,20000
37590,20000
37591,20000
37592,20000
37593,20000
37594,20000
37595,20000
37596,20000
37597,20000
37598,20000
37599,20000
37600,20000
37601,20000
37602,20000
37603,20000
37604,20000
37605,20000
37606,20000
37607,20000
37608,20000
37609,20000
37610,20000
37611,20000
37612,20000
37613,20000
37614,20000
37615,20000
37616,20000
37617,20000
37618,20000
37619,20000
37620,20000
37621,20000
37622,20000
37623,20000
37624,20000
37625,20000
37626,20000
37627,20000
37628,20000
37629,20000
37630,20000
37631,20000
37632,20000
37633,20000
37634,20000
37635,20000
37636,20000
37637,20000
37638,20000
37639,20000
37640,20000
37641,20000
37642,20000
37643,20000
37644,20000
37645,20000
37646,20000
37647,20000
37648,20000
37649,20000
37650,20000
37651,20000
37652,20000
37653,20000
37654,20000
37655,20000
37656,20000
37657,20000
37658,20000
37659,20000
37660,20000
37661,20000
37662,20000
37663,20000
37664,20000
37665,20000
37666,20000
37667,20000
37668,20000
37669,20000
37670,20000
37671,20000
37672,20000
37673,20000
37674,20000
37675,20000
37676,20000
37677,20000
37678,20000
37679,20000
37680,20000
37681,20000
37682,20000
37683,20000
37684,20000
37685,20000
37686,20000
37687,20000
37688,20000
37689,20000
37690,20000
37691,20000
37692,20000
37693,20000
37694,20000
37695,20000
37696,20000
37697,20000
37698,20000
37699,20000
37700,20000
37701,20000
37702,20000
37703,20000
37704,20000
37705,20000
37706,20000
37707,20000
37708,20000
37709,20000
37710,20000
37711,20000
37712,20000
37713,20000
37714,20000
37715,20000
37716,20000
37717,20000
37718,20000
37719,20000
37720,20000
37721,20000
37722,20000
37723,20000
37724,20000
37725,20000
37726,20000
37727,20000
37728,20000
37729,20000
37730,20000
37731,20000
37732,20000
37733,20000
37734,20000
37735,20000
37736,20000
37737,20000
37738,20000
37739,20000
37740,20000
37741,20000
37742,20000
37743,20000
37744,20000
37745,20000
37746,20000
37747,20000
37748,20000
37749,20000
37750,20000
37751,20000
37752,20000
37753,20000
37754,20000
37755,20000
37756,20000
37757,20000
37758,20000
37759,20000
37760,20000
37761,20000
37762,20000
37763,20000
37764,20000
37765,20000
37766,20000
37767,20000
37768,20000
37769,20000
37770,20000
37771,20000
37772,20000
37773,20000
37774,20000
37775,20000
37776,20000
37777,20000
37778,20000
37779,20000
37780,20000
37781,20000
37782,20000
37783,20000
37784,20000
37785,20000
37786,20000
37787,20000
37788,20000
37789,20000
37790,20000
37791,20000
37792,20000
37793,20000
37794,20000
37795,20000
37796,20000
37797,20000
37798,20000
37799,20000
37800,20000
37801,20000
37802,20000
37803,20000
37804,20000
37805,20000
37806,20000
37807,20000
37808,20000
37809,20000
37810,20000
37811,20000
37812,20000
37813,20000
37814,20000
37815,20000
37816,20000
37817,20000
37818,20000
37819,20000
37820,20000
37821,20000
37822,20000
37823,20000
37824,20000
37825,20000
37826,20000
37827,20000
37828,20000
37829,20000
37830,20000
37831,20000
37832,20000
37833,20000
37834,20000
37835,20000
37836,20000
37837,20000
37838,20000
37839,20000
37840,20000
37841,20000
37842,20000
37843,20000
37844,20000
37845,20000
37846,20000
37847,20000
37848,20000
37849,20000
37850,20000
37851,20000
37852,20000
37853,20000
37854,20000
37855,20000
37856,20000
37857,20000
37858,20000
37859,20000
37860,20000
37861,20000
37862,20000
37863,20000
37864,20000
37865,20000
37866,20000
37867,20000
37868,20000
37869,20000
37870,20000
37871,20000
37872,20000
37873,20000
37874,20000
37875,20000
37876,20000
37877,20000
37878,20000
37879,20000
37880,20000
37881,20000
37882,20000
37883,20000
37884,20000
37885,20000
37886,20000
37887,20000
37888,20000
37889,20000
37890,20000
37891,20000
37892,20000
37893,20000
37894,20000
37895,20000
37896,20000
37897,20000
37898,20000
37899,20000
37900,20000
37901,20000
37902,20000
37903,20000
37904,20000
37905,20000
37906,20000
37907,20000
37908,20000
37909,20000
37910,20000
37911,20000
37912,20000
37913,20000
37914,20000
37915,20000
37916,20000
37917,20000
37918,20000
37919,20000
37920,20000
37921,20000
37922,20000
37923,20000
37924,20000
37925,20000
37926,20000
37927,20000
37928,20000
37929,20000
37930,20000
37931,20000
37932,20000
37933,20000
37934,20000
37935,20000
37936,20000
37937,20000
37938,20000
37939,20000
37940,20000
37941,20000
37942,20000
37943,20000
37944,20000
37945,20000
37946,20000
37947,20000
37948,20000
37949,20000
37950,20000
37951,20000
37952,20000
37953,20000
37954,20000
37955,20000
37956,20000
37957,20000
37958,20000
37959,20000
37960,20000
37961,20000
37962,20000
37963,20000
37964,20000
37965,20000
37966,20000
37967,20000
37968,20000
37969,20000
37970,20000
37971,20000
37972,20000
37973,20000
37974,20000
37975,20000
37976,20000
37977,20000
37978,20000
37979,20000
37980,20000
37981,20000
37982,20000
37983,20000
37984,20000
37985,20000
37986,20000
37987,20000
37988,20000
37989,20000
37990,20000
37991,20000
37992,20000
37993,20000
37994,20000
37995,20000
37996,20000
37997,20000
37998,20000
37999,20000
38000,20000
38001,20000
38002,20000
38003,20000
38004,20000
38005,20000
38006,20000
38007,20000
38008,20000
38009,20000
38010,20000
38011,20000
38012,20000
38013,20000
38014,20000
38015,20000
38016,20000
38017,20000
38018,20000
38019,20000
38020,20000
38021,20000
38022,20000
38023,20000
38024,20000
38025,20000
38026,20000
38027,20000
38028,20000
38029,20000
38030,20000
38031,20000
38032,20000
38033,20000
38034,20000
38035,20000
38036,20000
38037,20000
38038,20000
38039,20000
38040,20000
38041,20000
38042,20000
38043,20000
38044,20000
38045,20000
38046,20000
38047,20000
38048,20000
38049,20000
38050,20000
38051,20000
38052,20000
38053,20000
38054,20000
38055,20000
38056,20000
38057,20000
38058,20000
38059,20000
38060,20000
38061,20000
38062,20000
38063,20000
38064,20000
38065,20000
38066,20000
38067,20000
38068,20000
38069,20000
38070,20000
38071,20000
38072,20000
38073,20000
38074,20000
38075,20000
38076,20000
38077,20000
38078,20000
38079,20000
38080,20000
38081,20000
38082,20000
38083,20000
38084,20000
38085,20000
38086,20000
38087,20000
38088,20000
38089,20000
38090,20000
38091,20000
38092,20000
38093,20000
38094,20000
38095,20000
38096,20000
38097,20000
38098,20000
38099,20000
38100,20000
38101,20000
38102,20000
38103,20000
38104,20000
38105,20000
38106,20000
38107,20000
38108,20000
38109,20000
38110,20000
38111,20000
38112,20000
38113,20000
38114,20000
38115,20000
38116,20000
38117,20000
38118,20000
38119,20000
38120,20000
38121,20000
38122,20000
38123,20000
38124,20000
38125,20000
38126,20000
38127,20000
38128,20000
38129,20000
38130,20000
38131,20000
38132,20000
38133,20000
38134,20000
38135,20000
38136,20000
38137,20000
38138,20000
38139,20000
38140,20000
38141,20000
38142,20000
38143,20000
38144,20000
38145,20000
38146,20000
38147,20000
38148,20000
38149,20000
38150,20000
38151,20000
38152,20000
38153,20000
38154,20000
38155,20000
38156,20000
38157,20000
38158,20000
38159,20000
38160,20000
38161,20000
38162,20000
38163,20000
38164,20000
38165,20000
38166,20000
38167,20000
38168,20000
38169,20000
38170,20000
38171,20000
38172,20000
38173,20000
38174,20000
38175,20000
38176,20000
38177,20000
38178,20000
38179,20000
38180,20000
38181,20000
38182,20000
38183,20000
38184,20000
38185,20000
38186,20000
38187,20000
38188,20000
38189,20000
38190,20000
38191,20000
38192,20000
38193,20000
38194,20000
38195,20000
38196,20000
38197,20000
38198,20000
38199,20000
38200,20000
38201,20000
38202,20000
38203,20000
38204,20000
38205,20000
38206,20000
38207,20000
38208,20000
38209,20000
38210,20000
38211,20000
38212,20000
38213,20000
38214,20000
38215,20000
38216,20000
38217,20000
38218,20000
38219,20000
38220,20000
38221,20000
38222,20000
38223,20000
38224,20000
38225,20000
38226,20000
38227,20000
38228,20000
38229,20000
38230,20000
38231,20000
38232,20000
38233,20000
38234,20000
38235,20000
38236,20000
38237,20000
38238,20000
38239,20000
38240,20000
38241,20000
38242,20000
38243,20000
38244,20000
38245,20000
38246,20000
38247,20000
38248,20000
38249,20000
38250,20000
38251,20000
38252,20000
38253,20000
38254,20000
38255,20000
38256,20000
38257,20000
38258,20000
38259,20000
38260,20000
38261,20000
38262,20000
38263,20000
38264,20000
38265,20000
38266,20000
38267,20000
38268,20000
38269,20000
38270,20000
38271,20000
38272,20000
38273,20000
38274,20000
38275,20000
38276,20000
38277,20000
38278,20000
38279,20000
38280,20000
38281,20000
38282,20000
38283,20000
38284,20000
38285,20000
38286,20000
38287,20000
38288,20000
38289,20000
38290,20000
38291,20000
38292,20000
38293,20000
38294,20000
38295,20000
38296,20000
38297,20000
38298,20000
38299,20000
38300,20000
38301,20000
38302,20000
38303,20000
38304,20000
38305,20000
38306,20000
38307,20000
38308,20000
38309,20000
38310,20000
38311,20000
38312,20000
38313,20000
38314,20000
38315,20000
38316,20000
38317,20000
38318,20000
38319,20000
38320,20000
38321,20000
38322,20000
38323,20000
38324,20000
38325,20000
38326,20000
38327,20000
38328,20000
38329,20000
38330,20000
38331,20000
38332,20000
38333,20000
38334,20000
38335,20000
38336,20000
38337,20000
38338,20000
38339,20000
38340,20000
38341,20000
38342,20000
38343,20000
38344,20000
38345,20000
38346,20000
38347,20000
38348,20000
38349,20000
38350,20000
38351,20000
38352,20000
38353,20000
38354,20000
38355,20000
38356,20000
38357,20000
38358,20000
38359,20000
38360,20000
38361,20000
38362,20000
38363,20000
38364,20000
38365,20000
38366,20000
38367,20000
38368,20000
38369,20000
38370,20000
38371,20000
38372,20000
38373,20000
38374,20000
38375,20000
38376,20000
38377,20000
38378,20000
38379,20000
38380,20000
38381,20000
38382,20000
38383,20000
38384,20000
38385,20000
38386,20000
38387,20000
38388,20000
38389,20000
38390,20000
38391,20000
38392,20000
38393,20000
38394,20000
38395,20000
38396,20000
38397,20000
38398,20000
38399,20000
38400,20000
38401,20000
38402,20000
38403,20000
38404,20000
38405,20000
38406,20000
38407,20000
38408,20000
38409,20000
38410,20000
38411,20000
38412,20000
38413,20000
38414,20000
38415,20000
38416,20000
38417,20000
38418,20000
38419,20000
38420,20000
38421,20000
38422,20000
38423,20000
38424,20000
38425,20000
38426,20000
38427,20000
38428,20000
38429,20000
38430,20000
38431,20000
38432,20000
38433,20000
38434,20000
38435,20000
38436,20000
38437,20000
38438,20000
38439,20000
38440,20000
38441,20000
38442,20000
38443,20000
38444,20000
38445,20000
38446,20000
38447,20000
38448,20000
38449,20000
38450,20000
38451,20000
38452,20000
38453,20000
38454,20000
38455,20000
38456,20000
38457,20000
38458,20000
38459,20000
38460,20000
38461,20000
38462,20000
38463,20000
38464,20000
38465,20000
38466,20000
38467,20000
38468,20000
38469,20000
38470,20000
38471,20000
38472,20000
38473,20000
38474,20000
38475,20000
38476,20000
38477,20000
38478,20000
38479,20000
38480,20000
38481,20000
38482,20000
38483,20000
38484,20000
38485,20000
38486,20000
38487,20000
38488,20000
38489,20000
38490,20000
38491,20000
38492,20000
38493,20000
38494,20000
38495,20000
38496,20000
38497,20000
38498,20000
38499,20000
38500,20000
38501,20000
38502,20000
38503,20000
38504,20000
38505,20000
38506,20000
38507,20000
38508,20000
38509,20000
38510,20000
38511,20000
38512,20000
38513,20000
38514,20000
38515,20000
38516,20000
38517,20000
38518,20000
38519,20000
38520,20000
38521,20000
38522,20000
38523,20000
38524,20000
38525,20000
38526,20000
38527,20000
38528,20000
38529,20000
38530,20000
38531,20000
38532,20000
38533,20000
38534,20000
38535,20000
38536,20000
38537,20000
38538,20000
38539,20000
38540,20000
38541,20000
38542,20000
38543,20000
38544,20000
38545,20000
38546,20000
38547,20000
38548,20000
38549,20000
38550,20000
38551,20000
38552,20000
38553,20000
38554,20000
38555,20000
38556,20000
38557,20000
38558,20000
38559,20000
38560,20000
38561,20000
38562,20000
38563,20000
38564,20000
38565,20000
38566,20000
38567,20000
38568,20000
38569,20000
38570,20000
38571,20000
38572,20000
38573,20000
38574,20000
38575,20000
38576,20000
38577,20000
38578,20000
38579,20000
38580,20000
38581,20000
38582,20000
38583,20000
38584,20000
38585,20000
38586,20000
38587,20000
38588,20000
38589,20000
38590,20000
38591,20000
38592,20000
38593,20000
38594,20000
38595,20000
38596,20000
38597,20000
38598,20000
38599,20000
38600,20000
38601,20000
38602,20000
38603,20000
38604,20000
38605,20000
38606,20000
38607,20000
38608,20000
38609,20000
38610,20000
38611,20000
38612,20000
38613,20000
38614,20000
38615,20000
38616,20000
38617,20000
38618,20000
38619,20000
38620,20000
38621,20000
38622,20000
38623,20000
38624,20000
38625,20000
38626,20000
38627,20000
38628,20000
38629,20000
38630,20000
38631,20000
38632,20000
38633,20000
38634,20000
38635,20000
38636,20000
38637,20000
38638,20000
38639,20000
38640,20000
38641,20000
38642,20000
38643,20000
38644,20000
38645,20000
38646,20000
38647,20000
38648,20000
38649,20000
38650,20000
38651,20000
38652,20000
38653,20000
38654,20000
38655,20000
38656,20000
38657,20000
38658,20000
38659,20000
38660,20000
38661,20000
38662,20000
38663,20000
38664,20000
38665,20000
38666,20000
38667,20000
38668,20000
38669,20000
38670,20000
38671,20000
38672,20000
38673,20000
38674,20000
38675,20000
38676,20000
38677,20000
38678,20000
38679,20000
38680,20000
38681,20000
38682,20000
38683,20000
38684,20000
38685,20000
38686,20000
38687,20000
38688,20000
38689,20000
38690,20000
38691,20000
38692,20000
38693,20000
38694,20000
38695,20000
38696,20000
38697,20000
38698,20000
38699,20000
38700,20000
38701,20000
38702,20000
38703,20000
38704,20000
38705,20000
38706,20000
38707,20000
38708,20000
38709,20000
38710,20000
38711,20000
38712,20000
38713,20000
38714,20000
38715,20000
38716,20000
38717,20000
38718,20000
38719,20000
38720,20000
38721,20000
38722,20000
38723,20000
38724,20000
38725,20000
38726,20000
38727,20000
38728,20000
38729,20000
38730,20000
38731,20000
38732,20000
38733,20000
38734,20000
38735,20000
38736,20000
38737,20000
38738,20000
38739,20000
38740,20000
38741,20000
38742,20000
38743,20000
38744,20000
38745,20000
38746,20000
38747,20000
38748,20000
38749,20000
38750,20000
38751,20000
38752,20000
38753,20000
38754,20000
38755,20000
38756,20000
38757,20000
38758,20000
38759,20000
38760,20000
38761,20000
38762,20000
38763,20000
38764,20000
38765,20000
38766,20000
38767,20000
38768,20000
38769,20000
38770,20000
38771,20000
38772,20000
38773,20000
38774,20000
38775,20000
38776,20000
38777,20000
38778,20000
38779,20000
38780,20000
38781,20000
38782,20000
38783,20000
38784,20000
38785,20000
38786,20000
38787,20000
38788,20000
38789,20000
38790,20000
38791,20000
38792,20000
38793,20000
38794,20000
38795,20000
38796,20000
38797,20000
38798,20000
38799,20000
38800,20000
38801,20000
38802,20000
38803,20000
38804,20000
38805,20000
38806,20000
38807,20000
38808,20000
38809,20000
38810,20000
38811,20000
38812,20000
38813,20000
38814,20000
38815,20000
38816,20000
38817,20000
38818,20000
38819,20000
38820,20000
38821,20000
38822,20000
38823,20000
38824,20000
38825,20000
38826,20000
38827,20000
38828,20000
38829,20000
38830,20000
38831,20000
38832,20000
38833,20000
38834,20000
38835,20000
38836,20000
38837,20000
38838,20000
38839,20000
38840,20000
38841,20000
38842,20000
38843,20000
38844,20000
38845,20000
38846,20000
38847,20000
38848,20000
38849,20000
38850,20000
38851,20000
38852,20000
38853,20000
38854,20000
38855,20000
38856,20000
38857,20000
38858,20000
38859,20000
38860,20000
38861,20000
38862,20000
38863,20000
38864,20000
38865,20000
38866,20000
38867,20000
38868,20000
38869,20000
38870,20000
38871,20000
38872,20000
38873,20000
38874,20000
38875,20000
38876,20000
38877,20000
38878,20000
38879,20000
38880,20000
38881,20000
38882,20000
38883,20000
38884,20000
38885,20000
38886,20000
38887,20000
38888,20000
38889,20000
38890,20000
38891,20000
38892,20000
38893,20000
38894,20000
38895,20000
38896,20000
38897,20000
38898,20000
38899,20000
38900,20000
38901,20000
38902,20000
38903,20000
38904,20000
38905,20000
38906,20000
38907,20000
38908,20000
38909,20000
38910,20000
38911,20000
38912,20000
38913,20000
38914,20000
38915,20000
38916,20000
38917,20000
38918,20000
38919,20000
38920,20000
38921,20000
38922,20000
38923,20000
38924,20000
38925,20000
38926,20000
38927,20000
38928,20000
38929,20000
38930,20000
38931,20000
38932,20000
38933,20000
38934,20000
38935,20000
38936,20000
38937,20000
38938,20000
38939,20000
38940,20000
38941,20000
38942,20000
38943,20000
38944,20000
38945,20000
38946,20000
38947,20000
38948,20000
38949,20000
38950,20000
38951,20000
38952,20000
38953,20000
38954,20000
38955,20000
38956,20000
38957,20000
38958,20000
38959,20000
38960,20000
38961,20000
38962,20000
38963,20000
38964,20000
38965,20000
38966,20000
38967,20000
38968,20000
38969,20000
38970,20000
38971,20000
38972,20000
38973,20000
38974,20000
38975,20000
38976,20000
38977,20000
38978,20000
38979,20000
38980,20000
38981,20000
38982,20000
38983,20000
38984,20000
38985,20000
38986,20000
38987,20000
38988,20000
38989,20000
38990,20000
38991,20000
38992,20000
38993,20000
38994,20000
38995,20000
38996,20000
38997,20000
38998,20000
38999,20000
39000,20000
39001,20000
39002,20000
39003,20000
39004,20000
39005,20000
39006,20000
39007,20000
39008,20000
39009,20000
39010,20000
39011,20000
39012,20000
39013,20000
39014,20000
39015,20000
39016,20000
39017,20000
39018,20000
39019,20000
39020,20000
39021,20000
39022,20000
39023,20000
39024,20000
39025,20000
39026,20000
39027,20000
39028,20000
39029,20000
39030,20000
39031,20000
39032,20000
39033,20000
39034,20000
39035,20000
39036,20000
39037,20000
39038,20000
39039,20000
39040,20000
39041,20000
39042,20000
39043,20000
39044,20000
39045,20000
39046,20000
39047,20000
39048,20000
39049,20000
39050,20000
39051,20000
39052,20000
39053,20000
39054,20000
39055,20000
39056,20000
39057,20000
39058,20000
39059,20000
